"norm_noise1" "norm_noise2" "unif_noise1" "unif_noise2" "unif_noise3" "y"
"47" -0.9235111699918 -3.30292465598643 0.745636217296124 1.59084404073656 2.39016498718411 1.87511347657248
"48" 3.37583354595166 -7.07952211146418 0.085378457326442 0.137865193653852 -2.9449203251861 0.685548890151991
"49" 6.20021788105134 -4.99430830582219 0.300517611205578 1.39004139462486 -1.58259038440883 1.52775234190617
"50" -0.574060952070358 -1.54362006328537 0.614562157308683 1.89726301468909 -2.21973242796957 1.91730293657577
"51" 3.57547769495036 -4.12680861500932 0.752932057948783 0.555538634769619 -1.0426011197269 1.74348181553645
"52" 3.53808448200182 -4.68562909064935 0.91705713304691 0.498813170474023 1.35839332966134 1.61358207110331
"53" 2.66440515790024 -4.03175170238538 0.475750505691394 0.318870960269123 2.95047141239047 1.76231082846912
"54" -0.0167532165540156 -2.72851005858234 0.567119466140866 0.143260112032294 1.29080116655678 1.92466601310856
"55" 1.76109478673868 1.79552631343748 0.736620346084237 1.11487516621128 0.0266388659365475 1.10246302462654
"56" 1.43920932965951 -3.26569533641665 0.857447424437851 0.979674103204161 -0.383713969029486 1.87937638418564
"57" 3.12597906644096 0.242398488454552 0.909146504476666 0.988584723789245 2.69295150367543 1.6272819451687
"58" 1.25512248779234 -1.1077376530483 0.0563822253607213 1.77674317033961 -2.2789110741578 1.87745792244179
"59" 3.95394677337124 -3.34091968651842 0.502908304100856 0.0734087196178734 -2.54912894032896 1.87061264924736
"60" 1.25083828446597 -7.59870600867179 0.350544773042202 0.407487627118826 2.33412895677611 0.40477585703245
"61" 4.10542293115866 -4.56335195265756 0.845556122949347 1.02756227832288 -0.453287429641932 1.64481176864228
"62" -0.0983540133321315 -4.46961135941542 0.806435163831338 0.472679778002203 -2.74583592731506 1.66768875546261
"63" -0.520310489516225 -2.85853670171542 0.11733122728765 1.15087133971974 0.884652861859649 1.91648652070697
"64" 8.48207986988481 0.900596033000462 0.712686554994434 0.964515822939575 -0.188285025302321 1.43583353391595
"65" 1.16628482367914 3.87923692149328 0.235268858028576 1.13870537746698 0.707556739915162 0
"66" 2.59645518308143 1.64274317695131 0.0749567511957139 0.28830463020131 -1.37510740477592 1.16533665137365
"67" 3.2731393480677 -3.39945289298683 0.935646147234365 0.291417525149882 -2.05622828006744 1.86338189844037
"68" 1.03243874858251 -8.26958218667291 0.157167825149372 0.824566225986928 -2.31447437871248 0
"69" 3.03372408862722 -4.16633959221523 0.647057350026444 1.3660205649212 0.0460971789434552 1.73537178773478
"70" 2.73792905477017 -2.73237833078012 0.173517746152356 1.30685564083979 0.288193725049496 1.92444832767864
"71" 1.56923898471661 -0.464960987797692 0.0200740091968328 1.83197266608477 -2.15612286329269 1.78225400999034
"72" 2.13058606705063 -0.112416094547187 0.521313846344128 1.62622626498342 -1.98138569947332 1.7115920338925
"73" 1.93186549252307 -0.947071711750606 0.0862778932787478 1.35178000247106 1.57191193895414 1.85773285307205
"74" 6.25690379803236 -7.1858230493984 0.283002346055582 1.61499821860343 0.16436964366585 0.630368805135929
"75" 0.517327807454343 -0.451070863099935 0.420434901025146 0.256128839217126 2.16593614546582 1.77971722705947
"76" -0.191992534149328 -4.33967164928167 0.587278124177828 0.501557067967951 1.04132992727682 1.69787214062679
"77" 2.07557679834216 -2.47559189951623 0.806694429600611 0.663093983195722 -2.92175382189453 1.93548490434058
"78" 2.62096149888627 -2.7763464684788 0.201995208859444 0.814538579899818 1.15919340820983 1.92186347705122
"79" 2.87304695782037 -1.71549970508848 0.459424671716988 1.2707351539284 2.35028239293024 1.92752366371525
"80" 1.08326933457779 -2.92597505152158 0.448143113870174 1.61722408980131 0.79110105196014 1.91154421343175
"81" -0.126652267942382 -8.00242529275699 0.733747758204117 0.517602402716875 -2.35623207036406 0.166859814397823
"82" 4.52637035217898 -0.790512105679674 0.714754810556769 1.63893427979201 2.52639122307301 1.83590122689361
"83" 1.30069922409289 -1.84192029495097 0.831221978878602 0.0309553379192948 1.05217428691685 1.93305884714102
"84" 0.268974274693252 -3.79695487583467 0.886566120898351 1.30880153318867 -2.10843772441149 1.80474853483885
"85" 1.52744086211781 -2.64556646685996 0.952644573990256 1.62343916855752 1.47205105377361 1.92895512601879
"86" 1.6056482113029 -2.59788406389461 0.550616721855476 0.922737853601575 2.65559317125008 1.93109342744317
"87" 4.21984057942728 -2.33694159431699 0.522335766116157 0.406834203284234 -0.475299746263772 1.93856195835012
"88" 2.16947458439439 1.92253849793246 0.170698255300522 0.0375364343635738 -1.21366153098643 1.04832663872098
"89" 3.50810757036904 -3.65715113680043 0.479271559976041 0.566265394445509 -1.44343997910619 1.82726404561037
"90" 1.00141596565548 -2.49580384834603 0.253820796497166 1.83054525125772 -1.66271209856495 1.93486755608483
"91" 2.4288906191632 0.505151619207279 0.0397806370165199 1.86739304102957 0.393926060758531 1.55631741617331
"92" 1.35062817701833 0.162543070130758 0.634800509782508 1.08506322745234 1.53990079695359 1.64741117447194
"93" 2.18916705634714 0.435789331141073 0.539560914039612 0.43884509196505 1.01762127550319 1.57575595330923
"94" 0.209273284044917 -4.73240400317867 0.140103549929336 0.978855608031154 0.279136765748262 1.60122005066147
"95" -0.621603066655944 3.00744819087849 0.283711776835844 1.60229747230187 1.86878194659948 0.516790081765073
"96" 5.99442676949593 -2.79989738720945 0.583030595211312 0.81526131555438 1.55500081228092 1.92039535022027
"97" 3.20141764734484 2.60055553412059 0.165025892201811 0.207423133775592 -2.8795892028138 0.730643557337191
"98" -0.502542723249888 -7.05270805809213 0.0963011106941849 0.561130349524319 -0.714577799197286 0.699280252665194
"99" 0.777668166639158 -2.93704924093729 0.428613091353327 0.722932441160083 -2.69471931830049 1.91068692252231
"100" -0.370960169194621 0.749743712907647 0.355761565733701 0.518489682115614 1.78741762368008 1.48373472949786
